Item ID,Created Time,Last Modified Time,Item Name,Sales Description,Selling Price,Sales Account,Is Returnable Item,Brand,Manufacturer,Package Weight,Package Length,Package Width,Package Height,Dimension Unit,Weight Unit,Is Receivable Service,Tax Name,Tax Percentage,Tax Type,Purchase Tax Name,Purchase Tax Percentage,Purchase Tax Type,Product Type,Source,Reference ID,Last Sync Time,Status,Unit,Unit Name,SKU,UPC,EAN,ISBN,Part Number,Purchase Price,Purchase Account,Purchase Description,Inventory Account,Inventory Valuation Method,Track Batches,Reorder Level,Preferred Vendor,Opening Stock,Opening Stock Value,Stock On Hand,Is Combo Product,Item Type,Sellable,Purchasable,Track Inventory,Category Name,Parent Category,CF.UoM,CF.Source URL,CF.Shopify status,CF.Shopify Collection,CF.Shopify var 1 - name,CF.Shopify var 1 - value,CF.Shopify var 2 - name,CF.Shopify var 2 - value,CF.Shopify var 3 - name,CF.Shopify var 3 - value,CF.SKU - new
5583220000001229289,2025-06-24 09:33:16,2026-01-29 17:17:27,TOOTH FORCEPS PEDO N.157,,NGN 21052.03,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,Each,,340-190-113,,,,,NGN 21052.03,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,2.00,NGN 21052.03,2.00,false,Inventory,true,true,true,190-Surgical Instruments,340-Instruments,Pieces,,,,,,,,,,
5583220000001229762,2025-06-24 09:33:17,2026-01-29 17:13:06,CURETTE SWISS TYPE (639/24),,NGN 1283.28,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,340-190-004,,,,,NGN 1283.28,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,1.00,NGN 1283.28,1.00,false,Inventory,true,true,true,190-Surgical Instruments,340-Instruments,Pieces,,,,,,,,,,
5583220000001230235,2025-06-24 09:33:17,2026-01-29 17:16:04,SCISSOR BEEBEE TC CURVED 110MM,,NGN 16763.65333,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,340-190-079,,,,,NGN 16763.65,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,3.00,NGN 16763.65,3.00,false,Inventory,true,true,true,190-Surgical Instruments,340-Instruments,Pieces,,,,,,,,,,
5583220000001230708,2025-06-24 09:33:18,2026-01-29 17:14:12,NEEDLE HOLDER HALSEY TC 130MM,,NGN 16475.28,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,340-190-033,,,,,NGN 16475.28,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,1.00,NGN 16475.28,1.00,false,Inventory,true,true,true,190-Surgical Instruments,340-Instruments,Pieces,,,,,,,,,,
5583220000001231181,2025-06-24 09:33:18,2026-01-29 17:14:14,NEEDLE HOLDER MATHIEU 170MM,,NGN 10438.90,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,340-190-034,,,,,NGN 10438.90,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,1.00,NGN 10438.90,1.00,false,Inventory,true,true,true,190-Surgical Instruments,340-Instruments,Pieces,,,,,,,,,,
5583220000001231654,2025-06-24 09:33:19,2026-01-29 17:16:08,SCISSOR IRIS TC 115MM (3511/TC,,NGN 6100.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,340-190-081,,,,,NGN 40492.19,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,2.00,NGN 40492.19,2.00,false,Inventory,true,true,true,190-Surgical Instruments,340-Instruments,Pieces,,,,,,,,,,
5583220000001232127,2025-06-24 09:33:19,2026-01-29 17:16:15,TOOTH FORCEPS N. 190,,NGN 22947.20,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,Each,,340-190-084,,,,,NGN 22947.20,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,2.00,NGN 22947.20,2.00,false,Inventory,true,true,true,190-Surgical Instruments,340-Instruments,Pieces,,,,,,,,,,
5583220000001232600,2025-06-24 09:33:20,2026-01-29 17:16:23,TOOTH FORCEPS N. 46,,NGN 22947.20,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,Each,,340-190-087,,,,,NGN 22947.20,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,1.00,NGN 22947.20,1.00,false,Inventory,true,true,true,190-Surgical Instruments,340-Instruments,Pieces,,,,,,,,,,
5583220000001233073,2025-06-24 09:33:20,2026-01-29 17:10:37,MIRRORS DR. COMELLA RODIUM 12p,,NGN 8247.874444,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,340-120-006,,,,,NGN 8247.87,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,9.00,NGN 8247.87,9.00,false,Inventory,true,true,true,120-Diagnostic Instruments,340-Instruments,Pieces,,,,,,,,,,
5583220000001233546,2025-06-24 09:33:20,2026-01-29 08:58:08,HARDWIRE CUTTER,,NGN 112098.40,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,420-110-008,,,,,NGN 112098.40,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,1.00,NGN 112098.40,1.00,false,Inventory,true,true,true,110-Accessories,420-Orthodontics,Pieces,,,,,,,,,,
5583220000001234019,2025-06-24 09:33:21,2026-01-29 17:14:16,NEEDLE HOLDER MAYO-HEGAR 180MM (1741/TC),,NGN 18350.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,340-190-035,,,,,NGN 20513.25,Cost of Goods Sold,cm,Inventory Asset,fifo,false,1.00,,5.00,NGN 19847.97,4.00,false,Inventory,true,true,true,190-Surgical Instruments,340-Instruments,Pieces,,,,,,,,,,
5583220000001234492,2025-06-24 09:33:21,2026-01-29 17:16:56,TOOTH FORCEPS N.51,,NGN 22947.20,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,Each,,340-190-100,,,,,NGN 22947.20,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,2.00,NGN 22947.20,2.00,false,Inventory,true,true,true,190-Surgical Instruments,340-Instruments,Pieces,,,,,,,,,,
5583220000001234965,2025-06-24 09:33:22,2026-01-29 17:13:58,FORCEP FOR CROWN & BRIDGES UP,,NGN 41303.01,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,340-190-027,,,,,NGN 41303.01,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,1.00,NGN 41303.01,1.00,false,Inventory,true,true,true,190-Surgical Instruments,340-Instruments,Pieces,,,,,,,,,,
5583220000001235438,2025-06-24 09:33:22,2026-01-29 17:13:57,FORCEP FOR CROWN & BRIDGES LOW,,NGN 41303.01,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,340-190-026,,,,,NGN 41303.01,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,1.00,NGN 41303.01,1.00,false,Inventory,true,true,true,190-Surgical Instruments,340-Instruments,Pieces,,,,,,,,,,
5583220000001235911,2025-06-24 09:33:23,2026-01-29 17:14:34,PLIER MONTFORT CROWN SLITTER,,NGN 14105.91,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,340-190-043,,,,,NGN 14105.91,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,1.00,NGN 14105.91,1.00,false,Inventory,true,true,true,190-Surgical Instruments,340-Instruments,Pieces,,,,,,,,,,
5583220000001236384,2025-06-24 09:33:23,2026-01-29 17:10:28,MIRROR HANDLE OCTAGONAL,,NGN 1934.251111,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,340-120-002,,,,,NGN 4556.09,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,9.00,NGN 1934.25,40.00,false,Inventory,true,true,true,120-Diagnostic Instruments,340-Instruments,Pieces,,,,,,,,,,
5583220000001236857,2025-06-24 09:33:24,2026-01-29 17:08:40,TWEEZER GERALD OY CURVED 0.6mm,,NGN 11100.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,340-110-025,,,,,NGN 5780.56,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,1.00,NGN 5780.56,1.00,false,Inventory,true,true,true,110-Accessories,340-Instruments,Pieces,,,,,,,,,,
5583220000001237330,2025-06-24 09:33:24,2026-01-29 17:11:48,PROBE DOUBLE WILLIAMS / N.23 (567/23),,NGN 5177.531111,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,340-170-011,,,,,NGN 11033.67,Cost of Goods Sold,cm,Inventory Asset,fifo,false,1.00,,9.00,NGN 5177.53,29.00,false,Inventory,true,true,true,170-Periodontal Instruments,340-Instruments,Pieces,,,,,,,,,,
5583220000001237803,2025-06-24 09:33:25,2026-01-29 17:14:24,PERIOSTEAL ELEVATOR - MOLT-MED,,NGN 12582.36667,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,340-190-037,,,,,NGN 12582.37,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,3.00,NGN 12582.37,3.00,false,Inventory,true,true,true,190-Surgical Instruments,340-Instruments,Pieces,,,,,,,,,,
5583220000001238276,2025-06-24 09:33:25,2026-01-29 17:17:07,TOOTH FORCEPS N.75,,NGN 22947.20,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,Each,,340-190-105,,,,,NGN 22947.20,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,2.00,NGN 22947.20,2.00,false,Inventory,true,true,true,190-Surgical Instruments,340-Instruments,Pieces,,,,,,,,,,
5583220000001238749,2025-06-24 09:33:25,2026-01-29 17:16:46,TOOTH FORCEPS N.22,,NGN 22947.20,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,Each,,340-190-096,,,,,NGN 22947.20,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,2.00,NGN 22947.20,2.00,false,Inventory,true,true,true,190-Surgical Instruments,340-Instruments,Pieces,,,,,,,,,,
5583220000001239222,2025-06-24 09:33:26,2026-01-29 17:02:05,18:1 IMPLANT CONTRA ANGLE,,NGN 71300.51,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,280-120-026,,,,,NGN 71300.51,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,1.00,NGN 71300.51,1.00,false,Inventory,true,true,true,120-Handpieces,280-Equipment,Pieces,,,,,,,,,,
5583220000001239695,2025-06-24 09:33:26,2026-01-29 17:10:58,ABUTMENT CARRYING FORCEPS,,NGN 227299.11,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,340-130-001,,,,,NGN 227299.10,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,1.00,NGN 227299.11,1.00,false,Inventory,true,true,true,130-Implant Instruments,340-Instruments,Pieces,,,,,,,,,,
5583220000001240168,2025-06-24 09:33:27,2026-01-29 17:13:03,ANTRALPLASTY ELEVATOR,,NGN 7912.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,340-190-003,,,,,NGN 7912.00,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,1.00,NGN 7912.00,0.00,false,Inventory,true,true,true,190-Surgical Instruments,340-Instruments,Pieces,,,,,,,,,,
5583220000001240641,2025-06-24 09:33:27,2026-01-29 17:02:55,ELECTRIC DRILL UNIT,,NGN 3968714.33,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,280-140-011,,,,,NGN 3968714.00,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,1.00,NGN 3968714.33,1.00,false,Inventory,true,true,true,140-Small Equipment,280-Equipment,Pieces,,,,,,,,,,
5583220000001241114,2025-06-24 09:33:28,2026-01-29 17:14:02,GINGIVAL & PERIOSTEAL ELEVATOR,,NGN 7912.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,340-190-028,,,,,NGN 7912.00,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,1.00,NGN 7912.00,1.00,false,Inventory,true,true,true,190-Surgical Instruments,340-Instruments,Pieces,,,,,,,,,,
5583220000001241587,2025-06-24 09:33:28,2026-01-29 16:55:52,LATCH REAMER EXTENSION,,NGN 115100.00,Sales,false,Bicon,BICON,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,260-150-041,,,,,NGN 85237.16,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,1.00,NGN 85237.16,0.00,false,Inventory,true,true,true,150-Files & Reamers,260-Endodontics,Pieces,,,,,,,,,,
5583220000001242060,2025-06-24 09:33:29,2026-01-29 17:14:06,LUCAS BONE CURETTE,,NGN 27564.42,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,340-190-030,,,,,NGN 27564.42,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,1.00,NGN 27564.42,1.00,false,Inventory,true,true,true,190-Surgical Instruments,340-Instruments,Pieces,,,,,,,,,,
5583220000001242533,2025-06-24 09:33:29,2026-01-29 17:02:03,MINI LATCH HEAD,,NGN 22418.15,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,280-120-025,,,,,NGN 22418.15,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,2.00,NGN 22418.15,2.00,false,Inventory,true,true,true,120-Handpieces,280-Equipment,Pieces,,,,,,,,,,
5583220000001243006,2025-06-24 09:33:29,2026-01-29 17:07:03,PILOT DRILL 2.0,,NGN 20100.745,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,320-150-009,,,,,NGN 20375.95,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,2.00,NGN 20100.75,0.00,false,Inventory,true,true,true,150-Surgical Kits,320-Implantology,Pieces,,,,,,,,,,
5583220000001243479,2025-06-24 09:33:30,2026-01-29 17:19:52,SILICON DAPPEN DISH,,NGN 15673.82,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,380-110-026,,,,,NGN 15673.82,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,2.00,NGN 15673.82,2.00,false,Inventory,true,true,true,110-Accessories,380-Lab Products,Pieces,,,,,,,,,,
5583220000001243954,2025-06-24 09:33:31,2026-01-29 17:15:58,STAINLESS STEEL MALLET,,NGN 44670.38,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,340-190-077,,,,,NGN 44670.38,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,1.00,NGN 44670.38,1.00,false,Inventory,true,true,true,190-Surgical Instruments,340-Instruments,Pieces,,,,,,,,,,
5583220000001244427,2025-06-24 09:33:31,2026-01-29 17:16:13,TISSUE PUNCH 6.5MM,,NGN 9844.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,340-190-083,,,,,NGN 9844.00,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,1.00,NGN 9844.00,0.00,false,Inventory,true,true,true,190-Surgical Instruments,340-Instruments,Pieces,,,,,,,,,,
5583220000001244900,2025-06-24 09:33:32,2026-01-29 17:06:59,ABUTMENT SEATING TIP,,NGN 5586.46,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,320-150-007,,,,,NGN 5586.46,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,1.00,NGN 5586.46,0.00,false,Inventory,true,true,true,150-Surgical Kits,320-Implantology,Pieces,,,,,,,,,,
5583220000001245373,2025-06-24 09:33:32,2026-01-29 17:06:51,2.5MM STANDARD GUIDE PIN (4),,NGN 14747.15,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,320-150-004,,,,,NGN 1474.15,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,1.00,NGN 14747.15,0.00,false,Inventory,true,true,true,150-Surgical Kits,320-Implantology,Pieces,,,,,,,,,,
5583220000001245846,2025-06-24 09:33:33,2026-01-29 17:06:41,THREADED ABUT PREP HOLDER,,NGN 48251.18,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,320-140-034,,,,,NGN 48588.82,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,2.00,NGN 48251.18,1.00,false,Inventory,true,true,true,140-Permanent Abutments,320-Implantology,Pieces,,,,,,,,,,
5583220000001246319,2025-06-24 09:33:33,2026-01-29 17:14:08,HEALING PLUG REMOVAL TOOL MANU,,NGN 42618.395,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,340-190-031,,,,,NGN 47374.54,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,2.00,NGN 42618.40,1.00,false,Inventory,true,true,true,190-Surgical Instruments,340-Instruments,Pieces,,,,,,,,,,
5583220000001246792,2025-06-24 09:33:34,2026-01-29 17:14:04,HEAL PLUG CUTTER,,NGN 51190.08,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,340-190-029,,,,,NGN 51190.08,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,1.00,NGN 51190.08,0.00,false,Inventory,true,true,true,190-Surgical Instruments,340-Instruments,Pieces,,,,,,,,,,
5583220000001247265,2025-06-24 09:33:34,2026-01-29 17:07:05,PARALLELING PIN 0*,,NGN 5961.68,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,320-150-010,,,,,NGN 24443.96,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,1.00,NGN 5961.68,1.00,false,Inventory,true,true,true,150-Surgical Kits,320-Implantology,Pieces,,,,,,,,,,
5583220000001247738,2025-06-24 09:33:35,2026-01-29 17:11:00,ABUTMENT SHOULDER GUAGE,,NGN 8171.98,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,340-130-002,,,,,NGN 8171.98,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,1.00,NGN 8171.98,1.00,false,Inventory,true,true,true,130-Implant Instruments,340-Instruments,Pieces,,,,,,,,,,
5583220000001248211,2025-06-24 09:33:35,2026-01-29 17:06:49,2.0MM STANDARD GUIDE PIN (4),,NGN 23674.93,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,320-150-003,,,,,NGN 23674.93,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,1.00,NGN 23674.93,1.00,false,Inventory,true,true,true,150-Surgical Kits,320-Implantology,Pieces,,,,,,,,,,
5583220000001248684,2025-06-24 09:33:36,2026-01-29 17:03:14,UNODENT TORQUE WRENCH NSK,,NGN 38200.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,280-140-019,,,,,NGN 28278.63,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,1.00,NGN 28278.63,1.00,false,Inventory,true,true,true,140-Small Equipment,280-Equipment,Pieces,,,,,,,,,,
5583220000001249157,2025-06-24 09:33:36,2026-01-29 17:04:28,4.0X8MM INTEGRA CP 2.5MM WELL,Integra-CP™ plateau design implant with Calcium Phosphate (CP) blasted surface. Features 1.5° Locking Taper Well for 360° universal abutment positioning and sloping shoulder for bone preservation.,NGN 168300.00,Sales,false,Bicon,BICON,0.02,0.40,0.40,0.80,cm,kg,,,,,,,,goods,2,,,Active,Each,,320-120-006,,,,,NGN 107494.20,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,BICON,37.00,NGN 123888.32,21.00,false,Inventory,true,true,true,120-Implant Sleeves & Wells,320-Implantology,Pieces,,Published,BICON INTEGRA CP,Well,2.5MM,Size,4.0X8MM,,,320-120-001
5583220000001249630,2025-06-24 09:33:37,2026-01-29 17:04:47,4X11MM INTEGRA CP 2.5MM WELL,Integra-CP™ plateau design implant with Calcium Phosphate (CP) blasted surface. Features 1.5° Locking Taper Well for 360° universal abutment positioning and sloping shoulder for bone preservation.,NGN 168300.00,Sales,false,Bicon,BICON,0.02,0.40,0.40,1.10,cm,kg,,,,,,,,goods,2,,,Active,Each,,320-120-014,,,,,NGN 107494.20,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,BICON,6.00,NGN 56708.03,10.00,false,Inventory,true,true,true,120-Implant Sleeves & Wells,320-Implantology,Pieces,,Published,BICON INTEGRA CP,Well,2.5MM,Size,4X11MM,,,320-120-002
5583220000001250103,2025-06-24 09:33:37,2026-01-29 17:04:49,4X5MM INTEGRA CP 2.5MM WELL,Integra-CP™ plateau design implant with Calcium Phosphate (CP) blasted surface. Features 1.5° Locking Taper Well for 360° universal abutment positioning and sloping shoulder for bone preservation.,NGN 168300.00,Sales,false,Bicon,BICON,0.02,0.40,0.40,0.50,cm,kg,,,,,,,,goods,2,,,Active,Each,,320-120-015,,,,,NGN 110847.04,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,BICON,12.00,NGN 57449.62,17.00,false,Inventory,true,true,true,120-Implant Sleeves & Wells,320-Implantology,Pieces,,Published,BICON INTEGRA CP,Well,2.5MM,Size,4X5MM,,,320-120-003
5583220000001250576,2025-06-24 09:33:38,2026-01-29 17:04:34,4.5X11MM INTEGRA CP 2.5MM WELL,Integra-CP™ plateau design implant with Calcium Phosphate (CP) blasted surface. Features 1.5° Locking Taper Well for 360° universal abutment positioning and sloping shoulder for bone preservation.,NGN 168300.00,Sales,true,Bicon,BICON,0.02,0.45,0.45,1.10,cm,kg,,,,,,,,goods,2,,,Active,Each,,320-120-008,,,,,NGN 110847.04,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,BICON,5.00,NGN 80616.48,5.00,false,Inventory,true,true,true,120-Implant Sleeves & Wells,320-Implantology,Pieces,,Published,BICON INTEGRA CP,Well,2.5MM,Size,4.5X11MM,,,320-120-004
5583220000001251049,2025-06-24 09:33:38,2026-01-29 17:04:43,4.5X8MM INTEGRA CP 2.5MM WELL,Integra-CP™ plateau design implant with Calcium Phosphate (CP) blasted surface. Features 1.5° Locking Taper Well for 360° universal abutment positioning and sloping shoulder for bone preservation.,NGN 168300.00,Sales,false,Bicon,BICON,0.02,0.45,0.45,0.80,cm,kg,,,,,,,,goods,2,,,Active,Each,,320-120-012,,,,,NGN 110809.54,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,BICON,17.00,NGN 123487.21,12.00,false,Inventory,true,true,true,120-Implant Sleeves & Wells,320-Implantology,Pieces,,Published,BICON INTEGRA CP,Well,2.5MM,Size,4.5X8MM,,,320-120-005
5583220000001251522,2025-06-24 09:33:39,2026-01-29 17:04:26,4.0X6.0MM INTEGRA CP 2.5MM WEL,Integra-CP™ plateau design implant with Calcium Phosphate (CP) blasted surface. Features 1.5° Locking Taper Well for 360° universal abutment positioning and sloping shoulder for bone preservation.,NGN 168300.00,Sales,false,Bicon,BICON,0.02,0.40,0.40,0.60,cm,kg,,,,,,,,goods,2,,,Active,Each,,320-120-005,,,,,NGN 108124.74,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,BICON,12.00,NGN 114168.55,14.00,false,Inventory,true,true,true,120-Implant Sleeves & Wells,320-Implantology,Pieces,,Published,BICON INTEGRA CP,Well,2.5MM,Size,4.0X6.0MM,,,320-120-006
5583220000001251995,2025-06-24 09:33:39,2026-01-29 17:04:24,3.5X8.0MM INTEGRA CP 2MM WELL,Integra-CP™ plateau design implant with Calcium Phosphate (CP) blasted surface. Features 1.5° Locking Taper Well for 360° universal abutment positioning and sloping shoulder for bone preservation.,NGN 168300.00,Sales,false,Bicon,BICON,0.02,0.35,0.35,0.80,cm,kg,,,,,,,,goods,2,,,Active,Each,,320-120-004,,,,,NGN 108124.74,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,BICON,2.00,NGN 124521.13,2.00,false,Inventory,true,true,true,120-Implant Sleeves & Wells,320-Implantology,Pieces,,Published,BICON INTEGRA CP,Well,2MM,Size,3.5X8.0MM,,,320-120-007
5583220000001252468,2025-06-24 09:33:40,2026-01-29 17:04:20,3.0X8.0MM INTEGRA CP 2MM WELL,Integra-CP™ plateau design implant with Calcium Phosphate (CP) blasted surface. Features 1.5° Locking Taper Well for 360° universal abutment positioning and sloping shoulder for bone preservation.,NGN 168300.00,Sales,false,Bicon,BICON,0.02,0.30,0.30,0.80,cm,kg,,,,,,,,goods,2,,,Active,Each,,320-120-003,,,,,NGN 110847.04,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,BICON,5.00,NGN 121003.44,3.00,false,Inventory,true,true,true,120-Implant Sleeves & Wells,320-Implantology,Pieces,,Published,BICON INTEGRA CP,Well,2MM,Size,3.0X8.0MM,,,320-120-008
5583220000001252941,2025-06-24 09:33:40,2026-01-29 17:04:18,3.0X6.0MM INTEGRA CP 2MM WELL,Integra-CP™ plateau design implant with Calcium Phosphate (CP) blasted surface. Features 1.5° Locking Taper Well for 360° universal abutment positioning and sloping shoulder for bone preservation.,NGN 168300.00,Sales,false,Bicon,BICON,0.02,0.30,0.30,0.60,cm,kg,,,,,,,,goods,2,,,Active,Each,,320-120-002,,,,,NGN 110847.04,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,BICON,3.00,NGN 81472.56,4.00,false,Inventory,true,true,true,120-Implant Sleeves & Wells,320-Implantology,Pieces,,Published,BICON INTEGRA CP,Well,2MM,Size,3.0X6.0MM,,,320-120-009
5583220000001253414,2025-06-24 09:33:41,2026-01-29 17:04:40,4.5X6MM INTEGRA CP 3MM WELL,Integra-CP™ plateau design implant with Calcium Phosphate (CP) blasted surface. Features 1.5° Locking Taper Well for 360° universal abutment positioning and sloping shoulder for bone preservation.,NGN 168300.00,Sales,false,Bicon,BICON,0.02,0.45,0.45,0.60,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,320-120-011,,,,,NGN 107494.20,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,BICON,18.00,NGN 123968.45,7.00,false,Inventory,true,true,true,120-Implant Sleeves & Wells,320-Implantology,Pieces,,Published,BICON INTEGRA CP,Well,3MM,Size,4.5X6MM,,,320-120-010
5583220000001253887,2025-06-24 09:33:41,2026-01-29 17:04:45,4.5X8MM INTEGRA CP 3MM WELL,Integra-CP™ plateau design implant with Calcium Phosphate (CP) blasted surface. Features 1.5° Locking Taper Well for 360° universal abutment positioning and sloping shoulder for bone preservation.,NGN 168300.00,Sales,false,Bicon,BICON,0.02,0.45,0.45,0.80,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,320-120-013,,,,,NGN 107494.20,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,BICON,25.00,NGN 123865.98,21.00,false,Inventory,true,true,true,120-Implant Sleeves & Wells,320-Implantology,Pieces,,Published,BICON INTEGRA CP,Well,3MM,Size,4.5X8MM,,,320-120-011
